feature	ham_probability	spam_probability
superhighway	4.3752656606618335e-07	2.7705865664231505e-07
usfg	6.56289849099275e-07	2.7705865664231505e-07
affleck	2.1876328303309168e-07	5.541173132846301e-07
notbeing	2.1876328303309168e-07	8.311759699269452e-07
sieglinda	2.1876328303309168e-07	1.1082346265692602e-06
nelson	4.222131362538669e-05	5.541173132846301e-06
machnery	2.1876328303309168e-07	5.541173132846301e-07
abelle	2.1876328303309168e-07	8.311759699269452e-07
refilling	8.750531321323667e-07	5.541173132846301e-07
pressler	6.56289849099275e-07	2.7705865664231505e-07
sour	3.500212528529467e-06	8.311759699269452e-06
ucjnlns	2.1876328303309168e-07	5.541173132846301e-07
peyo	2.1876328303309168e-07	8.311759699269452e-07
vjlxr	2.1876328303309168e-07	5.541173132846301e-07
emshwiller	7.219188340092025e-06	2.7705865664231505e-07
greenery	8.750531321323667e-07	3.878821192992411e-06
europea	2.1876328303309168e-07	5.541173132846301e-07
auric	2.1876328303309168e-07	1.9394105964962054e-06
arkady	2.1876328303309168e-07	5.541173132846301e-07
illustrators	2.1876328303309168e-07	1.1082346265692602e-06
serrver	2.1876328303309168e-07	5.541173132846301e-07
cpfront	2.1876328303309168e-07	5.541173132846301e-07
maese	4.3752656606618335e-07	2.7705865664231505e-07
conseguia	2.1876328303309168e-07	5.541173132846301e-07
materialize	1.5313429812316417e-06	8.311759699269452e-07
rheumatrex	2.1876328303309168e-07	1.1082346265692602e-06
recounts	4.3752656606618335e-07	8.311759699269452e-07
phosphorlating	2.1876328303309168e-07	5.541173132846301e-07
pedagogical	2.1876328303309168e-07	5.541173132846301e-07
07	0.0005005303915797138	7.092701610043265e-05
addio	2.1876328303309168e-07	5.541173132846301e-07
llarkansan	2.1876328303309168e-07	5.541173132846301e-07
leitmotif	2.1876328303309168e-07	1.3852932832115753e-06
araciligi	2.1876328303309168e-07	5.541173132846301e-07
anatomist	2.1876328303309168e-07	8.311759699269452e-07
pkkfjys	2.1876328303309168e-07	5.541173132846301e-07
uniting	4.3752656606618335e-07	5.541173132846301e-07
lesotho	2.1876328303309168e-07	3.3247038797077806e-06
poliobegetting	2.1876328303309168e-07	5.541173132846301e-07
songer	4.3752656606618335e-07	2.7705865664231505e-07
seven	4.4190183172684515e-05	7.591407191999433e-05
hiermee	2.1876328303309168e-07	8.311759699269452e-07
butadiene	2.1876328303309168e-07	5.264114476203986e-06
unattached	2.1876328303309168e-07	5.541173132846301e-07
cruises	1.0938164151654583e-06	3.0476452230654656e-06
mustn	2.1876328303309168e-07	8.311759699269452e-07
macapagal	4.3752656606618335e-07	2.7705865664231505e-07
experiance	2.1876328303309168e-07	5.541173132846301e-07
ztnyyy	2.1876328303309168e-07	5.541173132846301e-07
ngx	1.31257969819855e-05	2.7705865664231505e-07
llego	2.1876328303309168e-07	1.1082346265692602e-06
htwyxl	2.1876328303309168e-07	5.541173132846301e-07
goaded	2.1876328303309168e-07	5.541173132846301e-07
frischholz	2.1876328303309168e-07	5.541173132846301e-07
grapes	2.1876328303309168e-07	8.311759699269452e-07
xiroshishequ	2.1876328303309168e-07	5.541173132846301e-07
presyou	2.1876328303309168e-07	5.541173132846301e-07
238199	2.1876328303309168e-07	5.541173132846301e-07
bringing	3.1720676039798294e-05	2.410410312788141e-05
avztccst	2.1876328303309168e-07	5.541173132846301e-07
cnbp	2.1876328303309168e-07	5.541173132846301e-07
bankers	3.631470498349322e-05	8.588818355911766e-06
avaiiable	2.1876328303309168e-07	3.158468685722392e-05
altruismmilkyridge	2.1876328303309168e-07	5.541173132846301e-07
minchinton	4.3752656606618335e-07	2.7705865664231505e-07
suceeded	4.3752656606618335e-07	2.7705865664231505e-07
0558	4.3752656606618335e-07	2.7705865664231505e-07
locomia	2.1876328303309168e-07	5.541173132846301e-07
linuxense	2.1876328303309168e-07	8.311759699269452e-07
wpkylyxlt	2.1876328303309168e-07	5.541173132846301e-07
assort	2.1876328303309168e-07	3.3247038797077806e-06
welkin	2.1876328303309168e-07	5.541173132846301e-07
incertidumbre	2.1876328303309168e-07	5.541173132846301e-07
tanks	1.31257969819855e-06	2.4935279097808355e-06
oneself	1.0938164151654583e-06	4.432938506277041e-06
citelcom	2.1876328303309168e-07	8.311759699269452e-07
ginge	4.3752656606618335e-07	2.7705865664231505e-07
iscsi	2.1876328303309168e-07	4.709997162919356e-06
juerg	4.3752656606618335e-07	2.7705865664231505e-07
reproduzidos	2.1876328303309168e-07	8.311759699269452e-07
2419	1.0938164151654583e-06	2.7705865664231505e-07
conferences	2.7126647096103366e-05	4.709997162919356e-06
toy	2.6251593963971e-06	1.0251170295765657e-05
easist	2.1876328303309168e-07	5.541173132846301e-07
moorland	2.1876328303309168e-07	5.541173132846301e-07
verdienst	2.1876328303309168e-07	1.1082346265692602e-06
lthje	2.1876328303309168e-07	5.541173132846301e-07
pendant	2.1876328303309168e-07	3.3247038797077806e-06
batmanghelidj	2.1876328303309168e-07	8.311759699269452e-07
verilir	2.1876328303309168e-07	8.311759699269452e-07
hijack	2.1876328303309168e-07	1.3852932832115753e-06
evinrude	4.3752656606618335e-07	2.7705865664231505e-07
wilig	2.1876328303309168e-07	5.541173132846301e-07
eschenburg	4.3752656606618335e-07	2.7705865664231505e-07
proteolytic	2.1876328303309168e-07	5.541173132846301e-07
fxyygkbs	2.1876328303309168e-07	5.541173132846301e-07
pharmonlin	2.1876328303309168e-07	3.0476452230654656e-06
schemer	2.1876328303309168e-07	8.311759699269452e-07
findings	1.8813642340845882e-05	6.095290446130931e-06
slowdown	9.625584453456033e-06	5.541173132846301e-07
hldgs	2.1876328303309168e-07	5.541173132846301e-07
wtzwgka	2.1876328303309168e-07	5.541173132846301e-07
rozni	4.3752656606618335e-07	2.7705865664231505e-07
tyeihfbvmmdogm	2.1876328303309168e-07	5.541173132846301e-07
sobbing	2.1876328303309168e-07	8.311759699269452e-07
modificando	2.1876328303309168e-07	5.541173132846301e-07
jaikishore	8.750531321323667e-07	2.7705865664231505e-07
ajr	2.1876328303309168e-07	5.541173132846301e-07
mcadams	1.0938164151654583e-06	8.311759699269452e-07
stayin	2.1876328303309168e-07	5.541173132846301e-07
youstill	2.1876328303309168e-07	8.311759699269452e-07
ggj	2.1876328303309168e-07	5.541173132846301e-07
wno	2.1876328303309168e-07	1.1082346265692602e-06
chswunsches	2.1876328303309168e-07	5.541173132846301e-07
olineservice	2.1876328303309168e-07	5.541173132846301e-07
tbc	6.56289849099275e-07	2.7705865664231505e-07
985077	1.968869547297825e-06	2.7705865664231505e-07
kqbol	2.1876328303309168e-07	5.541173132846301e-07
anaiysts	2.1876328303309168e-07	3.0476452230654656e-06
threatning	4.3752656606618335e-07	2.7705865664231505e-07
erbium	2.1876328303309168e-07	1.3852932832115753e-06
wyzwrxlousy	2.1876328303309168e-07	5.541173132846301e-07
handedly	8.750531321323667e-07	5.541173132846301e-07
langston	1.0938164151654583e-06	2.7705865664231505e-07
meara	6.56289849099275e-07	8.311759699269452e-07
archieve	2.1876328303309168e-07	8.311759699269452e-07
pisceswhitney	2.1876328303309168e-07	5.541173132846301e-07
motorcycling	8.750531321323667e-07	2.7705865664231505e-07
atenciosamente	2.1876328303309168e-07	8.311759699269452e-07
amentiferous	2.1876328303309168e-07	1.9394105964962054e-06
doubleclick	1.7501062642647334e-06	2.4935279097808355e-06
pave	2.8439226794301917e-06	8.311759699269452e-07
2491	4.3752656606618335e-07	2.7705865664231505e-07
bowed	8.750531321323667e-07	3.6017625363500957e-06
marinapoliomyelitis	2.1876328303309168e-07	5.541173132846301e-07
carbonaceousverb	2.1876328303309168e-07	5.541173132846301e-07
chinaman	2.1876328303309168e-07	3.6017625363500957e-06
gnpuwpqf	2.1876328303309168e-07	5.541173132846301e-07
advi	2.1876328303309168e-07	1.1082346265692602e-06
dst	2.1876328303309168e-07	1.1082346265692602e-06
leatherfish	2.1876328303309168e-07	2.4935279097808355e-06
castlel	2.1876328303309168e-07	5.541173132846301e-07
marketmakers	4.3752656606618335e-07	1.3852932832115753e-06
comitaly	2.1876328303309168e-07	1.1082346265692602e-06
hartford	4.3752656606618335e-07	3.878821192992411e-06
9886	6.56289849099275e-07	2.7705865664231505e-07
pleasereply	2.1876328303309168e-07	5.541173132846301e-07
arimax	4.3752656606618335e-07	2.7705865664231505e-07
ezone	2.1876328303309168e-07	8.311759699269452e-07
impression	1.728229935961424e-05	2.8259982977516134e-05
kindest	4.3752656606618335e-07	2.2164692531385204e-06
oxhawirzf	2.1876328303309168e-07	5.541173132846301e-07
coyne	4.3752656606618335e-07	2.7705865664231505e-07
skitter	1.5313429812316417e-06	2.7705865664231505e-07
2819	2.1876328303309168e-07	1.1082346265692602e-06
dsx	2.1876328303309168e-07	5.541173132846301e-07
iqp	2.1876328303309168e-07	5.541173132846301e-07
harlem	2.1876328303309168e-07	1.6623519398538903e-06
petitioners	6.56289849099275e-07	2.7705865664231505e-07
seco	2.1876328303309168e-07	3.0476452230654656e-06
hammondquantitative	2.1876328303309168e-07	5.541173132846301e-07
346822	2.1876328303309168e-07	5.541173132846301e-07
entrusting	2.1876328303309168e-07	2.2164692531385204e-06
743952704	2.1876328303309168e-07	5.541173132846301e-07
candidato	2.1876328303309168e-07	1.9394105964962054e-06
advertising	1.3563323548051683e-05	0.0001692828392084545
criterious	2.1876328303309168e-07	8.311759699269452e-07
hutcherson	4.3752656606618335e-07	2.7705865664231505e-07
sejam	2.1876328303309168e-07	5.541173132846301e-07
aidczumnbxxarbete	2.1876328303309168e-07	5.541173132846301e-07
uxoon	2.1876328303309168e-07	5.541173132846301e-07
51310	2.1876328303309168e-07	4.155879849634726e-06
torin	2.1876328303309168e-07	5.541173132846301e-07
reassuming	4.3752656606618335e-07	2.7705865664231505e-07
prosilbym	4.3752656606618335e-07	2.7705865664231505e-07
jxyjbcwuomrbaypipswft	2.1876328303309168e-07	5.541173132846301e-07
gutsy	2.1876328303309168e-07	1.3852932832115753e-06
uabjo	2.1876328303309168e-07	5.541173132846301e-07
npswb	2.1876328303309168e-07	5.541173132846301e-07
catergories	2.1876328303309168e-07	8.311759699269452e-07
competencies	3.93773909459565e-06	8.311759699269452e-07
sluttish	2.1876328303309168e-07	8.311759699269452e-07
982	1.5313429812316417e-06	1.3852932832115753e-06
munk	6.56289849099275e-06	2.7705865664231505e-07
vermilionupperclassman	2.1876328303309168e-07	5.541173132846301e-07
yesb	2.1876328303309168e-07	5.541173132846301e-07
10100	2.1876328303309168e-07	5.541173132846301e-07
greenberg	4.375265660661833e-06	3.6017625363500957e-06
applies	1.1375690717720767e-05	2.410410312788141e-05
elisc	2.1876328303309168e-07	5.541173132846301e-07
animation	8.750531321323667e-07	3.6017625363500957e-06
thowes	4.3752656606618335e-07	2.7705865664231505e-07
misjudgments	4.3752656606618335e-07	2.7705865664231505e-07
hlcote	2.1876328303309168e-07	8.311759699269452e-07
dtqawn	2.1876328303309168e-07	5.541173132846301e-07
ustled	2.1876328303309168e-07	5.541173132846301e-07
shimon	2.1876328303309168e-07	5.541173132846301e-07
nachkommen	2.1876328303309168e-07	8.311759699269452e-07
zoooligacal	2.1876328303309168e-07	8.311759699269452e-07
zpfrenckv	2.1876328303309168e-07	5.541173132846301e-07
arboretum	1.31257969819855e-06	3.3247038797077806e-06
bbkc	2.1876328303309168e-07	5.541173132846301e-07
nugent	1.0938164151654583e-06	2.7705865664231505e-07
mawkish	2.1876328303309168e-07	1.3852932832115753e-06
ocks	4.3752656606618335e-07	2.7705865664231505e-06
schoen	1.5313429812316417e-06	2.7705865664231505e-07
lnflated	2.1876328303309168e-07	5.541173132846301e-07
coupledworldwide	2.1876328303309168e-07	5.541173132846301e-07
zfgnf	2.1876328303309168e-07	8.311759699269452e-07
housewifes	2.1876328303309168e-07	1.3852932832115753e-06
addresss	2.1876328303309168e-07	5.541173132846301e-07
jmurphy	4.3752656606618335e-07	2.7705865664231505e-07
meekly	2.1876328303309168e-07	1.1082346265692602e-06
treasurer	4.1565023776287416e-05	2.4935279097808355e-06
ethree	2.1876328303309168e-07	8.311759699269452e-07
dmicrostructure	2.1876328303309168e-07	5.541173132846301e-07
repetitious	2.1876328303309168e-07	1.6623519398538903e-06
cobranzas	2.1876328303309168e-07	8.311759699269452e-07
periclean	2.1876328303309168e-07	1.9394105964962054e-06
omaninfo	2.1876328303309168e-07	5.541173132846301e-07
rudimentchide	2.1876328303309168e-07	5.541173132846301e-07
pnbjdzjys	2.1876328303309168e-07	5.541173132846301e-07
zudgqlelsshpv	2.1876328303309168e-07	8.311759699269452e-07
328	3.93773909459565e-06	3.3247038797077806e-06
allso	2.1876328303309168e-07	8.311759699269452e-07
underwriters	8.750531321323666e-06	2.7705865664231505e-07
martindale	2.1876328303309168e-07	5.541173132846301e-07
prosecutors	1.31257969819855e-06	2.7705865664231505e-07
protectorate	2.1876328303309168e-07	1.9394105964962054e-06
interally	4.3752656606618335e-07	2.7705865664231505e-07
privatseite	2.1876328303309168e-07	8.311759699269452e-07
4416	4.3752656606618335e-07	2.7705865664231505e-07
9316	2.1876328303309168e-07	5.541173132846301e-07
tradeshows	2.1876328303309168e-07	8.311759699269452e-07
comparte	2.1876328303309168e-07	5.541173132846301e-07
endevored	2.1876328303309168e-07	1.3852932832115753e-06
jonalan	3.718975811562558e-06	2.7705865664231505e-07
ahorros	2.1876328303309168e-07	1.9394105964962054e-06
triune	2.1876328303309168e-07	1.3852932832115753e-06
caac	2.1876328303309168e-07	5.541173132846301e-07
microprocesadores	2.1876328303309168e-07	1.9394105964962054e-06
271739	6.56289849099275e-07	2.7705865664231505e-07
monadic	2.1876328303309168e-07	2.7705865664231505e-06
imt	2.1876328303309168e-07	1.3852932832115753e-06
battalion	2.1876328303309168e-07	2.7705865664231505e-06
succumbed	8.750531321323667e-07	2.7705865664231505e-07
zenab	2.1876328303309168e-07	1.1082346265692602e-06
qxyzy	2.1876328303309168e-07	5.541173132846301e-07
thursday	0.0004806229328237024	5.485761401517838e-05
moreyou	2.1876328303309168e-07	8.311759699269452e-07
resynchronizing	2.1876328303309168e-07	5.541173132846301e-07
subtotal	6.344135207959658e-06	2.7705865664231505e-07
8935620	2.1876328303309168e-07	5.541173132846301e-07
demoralizing	1.31257969819855e-06	2.7705865664231505e-07
jql	2.1876328303309168e-07	5.541173132846301e-07
247676	4.3752656606618335e-07	2.7705865664231505e-07
dienstnehmer	2.1876328303309168e-07	5.541173132846301e-07
histor	2.1876328303309168e-07	2.2164692531385204e-06
88888	4.3752656606618335e-07	2.7705865664231505e-07
tahkumu	2.1876328303309168e-07	8.311759699269452e-07
28100	2.1876328303309168e-07	8.311759699269452e-07
crawlspace	2.1876328303309168e-07	3.0476452230654656e-06
hinted	4.3752656606618335e-07	1.6623519398538903e-06
gigcdb	2.1876328303309168e-07	5.541173132846301e-07
0029	2.1876328303309168e-07	4.432938506277041e-06
investissement	2.1876328303309168e-07	1.9394105964962054e-06
moreiinformation	2.1876328303309168e-07	8.311759699269452e-07
backboard	2.1876328303309168e-07	3.0476452230654656e-06
smokes	2.1876328303309168e-07	8.311759699269452e-07
keilty	8.750531321323667e-07	2.7705865664231505e-07
adicional	2.1876328303309168e-07	1.6623519398538903e-06
stokely	6.56289849099275e-07	2.7705865664231505e-07
8743122	4.3752656606618335e-07	2.7705865664231505e-07
tacet	2.1876328303309168e-07	5.541173132846301e-07
oorder	2.1876328303309168e-07	1.1082346265692602e-06
colorphotomix	2.1876328303309168e-07	5.541173132846301e-07
conterminous	2.1876328303309168e-07	5.541173132846301e-07
myslal	8.750531321323667e-07	2.7705865664231505e-07
pjp	2.1876328303309168e-07	5.541173132846301e-07
ywipb	2.1876328303309168e-07	5.541173132846301e-07
yankmakabo	2.1876328303309168e-07	5.541173132846301e-07
filmed	4.3752656606618335e-07	4.709997162919356e-06
transunion	2.1876328303309168e-07	8.311759699269452e-07
hspace	2.1876328303309168e-07	1.6623519398538903e-06
notig	2.1876328303309168e-07	1.1082346265692602e-06
atonement	4.3752656606618335e-07	1.1082346265692602e-06
isuzu	1.0938164151654583e-06	2.7705865664231505e-07
bbtu	1.0938164151654583e-06	2.7705865664231505e-07
gpfoeko	2.1876328303309168e-07	5.541173132846301e-07
gfcbde	2.1876328303309168e-07	5.541173132846301e-07
buchfuhrung	2.1876328303309168e-07	5.541173132846301e-07
clarifcation	4.3752656606618335e-07	2.7705865664231505e-07
freundlichem	2.1876328303309168e-07	1.1082346265692602e-06
orchestrateatrocious	2.1876328303309168e-07	8.311759699269452e-07
salad	2.8439226794301917e-06	1.6623519398538903e-06
levitr	2.1876328303309168e-07	5.541173132846301e-07
stepson	2.1876328303309168e-07	2.2164692531385204e-06
kirkbridebuildings	2.1876328303309168e-07	1.3852932832115753e-06
reales	2.1876328303309168e-07	5.541173132846301e-07
986589	6.56289849099275e-07	2.7705865664231505e-07
fbuffl	2.1876328303309168e-07	2.2164692531385204e-06
itemsselectorbest	2.1876328303309168e-07	5.541173132846301e-07
houstonsymphony	4.3752656606618335e-07	2.7705865664231505e-07
carrillo	4.3752656606618335e-07	2.7705865664231505e-07
parceladolicen	2.1876328303309168e-07	5.541173132846301e-07
cankh	2.1876328303309168e-07	5.541173132846301e-07
jhl	2.1876328303309168e-07	8.311759699269452e-07
2002013122	4.3752656606618335e-07	2.7705865664231505e-07
rpfzlk	2.1876328303309168e-07	5.541173132846301e-07
falloff	1.0938164151654583e-06	1.3852932832115753e-06
sincerly	6.56289849099275e-07	2.2164692531385204e-06
bezowe	6.56289849099275e-07	2.7705865664231505e-07
indexation	1.7501062642647334e-06	2.7705865664231505e-07
quvozz	2.1876328303309168e-07	5.541173132846301e-07
daveike	6.56289849099275e-07	2.7705865664231505e-07
linksys	2.1876328303309168e-07	5.541173132846301e-07
871763931353	2.1876328303309168e-07	5.541173132846301e-07
vegal	4.3752656606618335e-07	2.7705865664231505e-07
rudi	1.181321728378695e-05	2.7705865664231505e-07
tomate	2.1876328303309168e-07	5.541173132846301e-07
massong	4.3752656606618335e-07	2.7705865664231505e-07
freigelassen	2.1876328303309168e-07	8.311759699269452e-07
dirtyhippo	2.1876328303309168e-07	1.1082346265692602e-06
mantenha	2.1876328303309168e-07	5.541173132846301e-07
lejazutogist	2.1876328303309168e-07	5.541173132846301e-07
demystifyeradicable	2.1876328303309168e-07	5.541173132846301e-07
bbls	2.8439226794301917e-06	2.7705865664231505e-07
amie	2.1876328303309168e-07	5.541173132846301e-07
battery	2.8439226794301917e-06	4.100468118306263e-05
derrick	8.750531321323666e-06	4.709997162919356e-06
sizabie	2.1876328303309168e-07	5.541173132846301e-07
endangered	3.500212528529467e-06	2.7705865664231505e-07
thunderstruck	2.1876328303309168e-07	5.541173132846301e-07
mohawkerror	2.1876328303309168e-07	5.541173132846301e-07
eickenroht	2.4063961133640083e-06	2.7705865664231505e-07
